C_time,R_time,ET1,ET2,ET3,norm_E1,norm_E2,norm_E3,norm_E4,norm_E5,norm_E6,norm_E7,norm_E8,norm_E9,norm_E10,norm_E11,norm_E12,norm_E13,norm_E14,norm_E15,norm_E16,norm_E17,norm_E18,norm_E19,norm_E20,norm_E21,norm_E22,norm_E23,norm_E24,norm_E25,norm_E26,norm_E27,norm_E28,norm_E29,norm_E30,norm_E31,norm_E32,RK_t1,RK_t2,RK_t3,RK_t4,RK_t5,RK_t6,RK_t7,RK_t8,RK_t9,RK_t10,RK_t11,RK_t12,RK_t13,RK_t14,RK_t15,RK_t16,RK_t17,RK_t18,RK_t19,RK_t20,RK_t21,RK_t22,RK_t23,RK_t24,RK_t25,RK_t26,RK_t27,RK_t28,RK_t29,RK_t30,RK_t31,RK_t32
5765,0.429673,0.0143928,0.00507231,0.00251146,0.196172,0.0691349,0.0342309,0.0211695,0.0167938,0.0583416,0.461436,0.0698362,0.0264409,0.00854166,0.00317902,0.00322286,0.0035806,0.0128009,0.0041377,0.00337405,0.0010739,0.000382298,0.00136511,0.00127589,0.000225019,0.000537477,0.00082862,0.000376917,0.000271263,0.000444432,0.000339009,0.000178808,0.000193961,9.222e-005,2.25231e-005,0,0.429673,0.429652,0.429749,0.429763,0.429693,0.429577,0.429856,0.42972,0.429758,0.429788,0.429758,0.429746,0.429739,0.429745,0.429721,0.429728,0.429716,0.429709,0.429705,0.429703,0.429695,0.429689,0.429686,0.429683,0.429679,0.429677,0.429676,0.429674,0.429674,0.429673,0.429673,0.429673
5770,0.338295,0.01452,0.00479966,0.0025222,0.193184,0.0638578,0.033557,0.0205713,0.0222067,0.0705236,0.422412,0.0853132,0.0230732,0.00874103,0.00164471,0.00360442,0.0031951,0.0182468,0.001136,0.00186991,0.00491765,0.00478884,0.00131182,0.00153601,0.00230775,0.00348764,0.00191643,0.00126646,0.00166576,0.00125511,0.000980312,0.000645577,0.000292097,0.000328268,0.000163067,0,0.338295,0.33817,0.338169,0.338234,0.3383,0.338407,0.338098,0.338224,0.338262,0.338242,0.338216,0.338225,0.338228,0.33826,0.338238,0.338239,0.338254,0.338267,0.338267,0.338269,0.338274,0.338282,0.338284,0.338286,0.338289,0.338291,0.338293,0.338294,0.338294,0.338294,0.338295,0.338295
5775,0.17113,0.01445,0.00476194,0.00241497,0.189155,0.0623353,0.0316127,0.0197834,0.0211765,0.067682,0.443982,0.0786841,0.0133859,0.0061024,0.00503681,0.00577994,0.00494382,0.0189705,0.00411705,4.84305e-005,0.00301093,0.00361224,0.00424846,0.00270231,0.00309787,0.00118768,0.00192941,0.00191581,0.00140395,0.00149298,0.00092891,0.00070072,0.000601427,0.000265637,0.000105584,0,0.17113,0.171009,0.170912,0.170853,0.170831,0.170751,0.171087,0.171036,0.170976,0.170941,0.170944,0.170969,0.170981,0.171032,0.171029,0.171025,0.17104,0.171052,0.171069,0.171081,0.171093,0.171098,0.171105,0.171112,0.171117,0.171122,0.171125,0.171127,0.171129,0.17113,0.17113,0.17113
5780,-0.0330853,0.0142904,0.00475466,0.00246167,0.186808,0.0621542,0.0321797,0.0200925,0.0199727,0.0746589,0.417147,0.0789387,0.0213354,0.0129127,0.00791081,0.00645599,0.0054253,0.0210093,0.0091173,0.00346591,0.00289054,0.000340738,0.00189339,0.0021551,0.00106204,0.00206324,0.00174197,0.00185451,0.00217702,0.00134178,0.00114499,0.000869744,0.000404437,0.000314964,0.000161363,0,-0.0330851,-0.0331012,-0.0331255,-0.0331487,-0.0331783,-0.0331251,-0.033462,-0.0334872,-0.03346,-0.0334264,-0.0333884,-0.0333504,-0.0333292,-0.0332652,-0.0332384,-0.0332228,-0.0332013,-0.0331939,-0.0331783,-0.0331625,-0.0331518,-0.0331385,-0.0331272,-0.0331167,-0.0331065,-0.0330995,-0.0330938,-0.0330898,-0.0330875,-0.033086,-0.0330853,-0.0330853
5785,-0.227092,0.0139062,0.00439696,0.00205446,0.150483,0.0475809,0.022232,0.0124721,0.0121865,0.0725224,0.303914,0.0383141,0.00479069,0.000980487,0.00269552,0.00651156,0.017429,0.00261336,0.0100637,0.0163177,0.0209231,0.0275358,0.0306414,0.0297048,0.025532,0.0250708,0.0234493,0.0225028,0.0209661,0.0170005,0.0138026,0.00995804,0.00622411,0.00382255,0.00175933,0,-0.227093,-0.226994,-0.22691,-0.226842,-0.226785,-0.226808,-0.226488,-0.226414,-0.226402,-0.226403,-0.226424,-0.226459,-0.226509,-0.226523,-0.226561,-0.226609,-0.226662,-0.226721,-0.226779,-0.226834,-0.22688,-0.226923,-0.22696,-0.226994,-0.227023,-0.227047,-0.227065,-0.227077,-0.227085,-0.22709,-0.227092,-0.227092
5790,-0.368981,0.0134279,0.00447792,0.00250027,0.186037,0.0620394,0.03464,0.0221246,0.0209149,0.114386,0.430384,0.0477395,0.00994671,0.00894993,0.0046996,0.0019626,0.0122655,0.0190965,0.00669378,0.00391125,0.00342618,0.0013406,0.000792526,0.00118337,0.00101198,0.000701925,0.000976126,0.0011491,0.0011019,0.000853225,0.000705726,0.000504409,0.000227975,0.000162126,7.18132e-005,0,-0.368981,-0.368852,-0.36881,-0.368843,-0.368914,-0.368953,-0.369273,-0.369376,-0.369399,-0.369387,-0.369356,-0.369326,-0.369297,-0.369239,-0.3692,-0.369169,-0.369153,-0.369129,-0.369109,-0.369087,-0.369068,-0.369051,-0.369036,-0.369021,-0.369009,-0.368999,-0.368992,-0.368987,-0.368984,-0.368982,-0.368981,-0.368981
5795,-0.421496,0.0132692,0.00425375,0.0022723,0.170142,0.0545428,0.0291361,0.026283,0.0206397,0.117789,0.350409,0.0313526,0.0165006,0.0199744,0.0155005,0.00689404,0.00541695,0.00493452,0.00879332,0.0116579,0.0196204,0.00881878,0.00969614,0.00927936,0.0101841,0.00957978,0.0100288,0.00839492,0.00654607,0.00579028,0.00470219,0.00347005,0.00205779,0.00130127,0.000563512,0,-0.421496,-0.421455,-0.421539,-0.421593,-0.421552,-0.421458,-0.421167,-0.421112,-0.421154,-0.421213,-0.421242,-0.421256,-0.421264,-0.421268,-0.421293,-0.421322,-0.421358,-0.421372,-0.421388,-0.421405,-0.421424,-0.421439,-0.421452,-0.421464,-0.421473,-0.42148,-0.421486,-0.421491,-0.421494,-0.421495,-0.421496,-0.421496
5800,-0.377692,0.0134566,0.00450621,0.00225847,0.182247,0.0610289,0.0305871,0.0226098,0.0213053,0.159565,0.375199,0.0559468,0.0195669,0.0133905,0.00162172,0.000460749,0.0167648,0.0161631,0.00195888,0.000984208,0.00156509,0.00421896,0.00217869,0.00162747,0.00226898,0.00223972,0.00157045,0.000965306,0.000990358,0.00107219,0.000685811,0.000497185,0.000361871,0.000273386,8.56248e-005,0,-0.377692,-0.377772,-0.377828,-0.377749,-0.377735,-0.377879,-0.378124,-0.378095,-0.37802,-0.378008,-0.378017,-0.377998,-0.377962,-0.377943,-0.377939,-0.377915,-0.377889,-0.377859,-0.377833,-0.377809,-0.377785,-0.377764,-0.377748,-0.377735,-0.377722,-0.377712,-0.377705,-0.377699,-0.377696,-0.377693,-0.377692,-0.377692
5805,-0.246804,0.013277,0.00445532,0.00251331,0.177898,0.0596969,0.0336759,0.0180669,0.0260796,0.164563,0.342491,0.0580145,0.0265311,0.00570561,0.00433197,0.00529511,0.00426619,0.0123991,0.0126774,0.00303163,0.00322607,0.00647891,0.00541537,0.0043329,0.0049512,0.00537372,0.0031613,0.00292568,0.00259633,0.00245229,0.00159896,0.00137652,0.000762067,0.000441804,0.000182724,0,-0.246805,-0.246937,-0.24687,-0.246873,-0.246935,-0.246743,-0.246538,-0.24663,-0.246653,-0.246612,-0.246635,-0.246653,-0.246645,-0.246676,-0.246707,-0.246705,-0.246712,-0.246731,-0.246744,-0.246756,-0.246767,-0.246776,-0.246781,-0.246787,-0.246793,-0.246797,-0.2468,-0.246802,-0.246803,-0.246804,-0.246804,-0.246804
5810,-0.0622478,0.0134537,0.00428651,0.00246424,0.178381,0.056834,0.0326729,0.0205267,0.0238732,0.179785,0.349711,0.0624867,0.0160215,0.00998587,0.00726766,0.000166726,0.0184074,0.0101554,0.00227716,0.00726475,0.00160017,0.00200122,0.00225916,0.00316909,0.00355337,0.00242365,0.00232769,0.00184776,0.00108557,0.0013158,0.000732846,0.000837539,0.000594119,0.000321775,0.000114067,0,-0.0622477,-0.062319,-0.0622408,-0.0623145,-0.0622313,-0.0624509,-0.0626077,-0.0624794,-0.0625172,-0.0624978,-0.0624718,-0.0624678,-0.0624296,-0.0624445,-0.0624345,-0.0624041,-0.062387,-0.0623689,-0.0623509,-0.0623311,-0.0623133,-0.0622995,-0.0622863,-0.062276,-0.0622684,-0.0622615,-0.0622569,-0.0622528,-0.06225,-0.0622485,-0.0622478,-0.0622478
5815,0.13603,0.0130639,0.00449002,0.00220975,0.175558,0.0603384,0.0296953,0.0249256,0.020894,0.195905,0.346843,0.0653333,0.0122164,0.0154897,0.00191692,0.00165496,0.00545044,0.0144712,0.00673266,0.00241068,0.00217733,0.00105358,0.0015276,0.00196492,0.0037353,0.00152318,0.00273013,0.00115283,0.00101806,0.00107705,0.00077145,0.000621279,0.000479917,0.000259343,7.25779e-005,0,0.13603,0.136077,0.136029,0.136078,0.136021,0.136249,0.136366,0.136252,0.136303,0.136241,0.136256,0.136234,0.136248,0.136193,0.136186,0.136164,0.136156,0.136142,0.136129,0.136111,0.136094,0.136081,0.136066,0.136057,0.136049,0.136043,0.136038,0.136035,0.136032,0.13603,0.13603,0.13603
5820,0.300651,0.0127663,0.0040462,0.00212782,0.165337,0.0524024,0.0275574,0.0244521,0.0246699,0.221282,0.333368,0.049246,0.0137206,0.00783793,0.00573199,0.000436005,0.0252883,0.00326355,0.00831836,0.000103538,0.00745498,0.00296993,0.00279509,0.0040721,0.00340947,0.00356017,0.00314369,0.00265413,0.00163368,0.00188808,0.00100034,0.00111486,0.000711643,0.000409092,0.000168864,0,0.300651,0.300776,0.300693,0.300729,0.30074,0.300511,0.300444,0.300487,0.300498,0.300491,0.300518,0.300519,0.300569,0.300535,0.300563,0.300557,0.300577,0.300587,0.300595,0.300606,0.300614,0.300623,0.300631,0.300637,0.30064,0.300644,0.300646,0.300649,0.30065,0.300651,0.300651,0.300651
5825,0.394544,0.012405,0.00404043,0.00246975,0.166528,0.0542399,0.0331547,0.0225921,0.0210921,0.284385,0.309171,0.0401034,0.0185504,0.00656869,0.00354604,0.00190993,0.0154502,0.0121694,0.000702421,0.00245898,0.00252187,6.18639e-006,0.000820841,0.00100019,0.000490685,0.000517704,0.000316227,0.000546248,0.000243812,0.000269364,0.000244756,0.000105543,0.000197357,6.92484e-005,2.65435e-005,0,0.394543,0.394631,0.394662,0.39458,0.394614,0.394819,0.394823,0.394859,0.394783,0.394812,0.394794,0.394769,0.3948,0.394746,0.394735,0.394714,0.394684,0.394671,0.394651,0.39463,0.394617,0.3946,0.394587,0.394575,0.394566,0.394559,0.394553,0.394549,0.394546,0.394544,0.394544,0.394544
5830,0.39521,0.0123522,0.0041666,0.00233775,0.158697,0.0535311,0.0300347,0.0243561,0.0152172,0.298774,0.271167,0.0325251,0.0212144,0.0105717,0.000521331,0.00047935,0.033674,0.00485483,0.00264077,0.00619844,0.00104965,0.00262146,0.0035057,0.00560812,0.00261944,0.00307629,0.0041898,0.0026589,0.00299959,0.00224248,0.0017728,0.00128367,0.00113863,0.000509791,0.000266596,0,0.39521,0.395186,0.395279,0.395304,0.395238,0.395077,0.395127,0.395033,0.395073,0.395103,0.395086,0.395081,0.395144,0.395131,0.39513,0.395149,0.395147,0.395151,0.395159,0.395172,0.395176,0.395182,0.395189,0.395194,0.395199,0.395203,0.395206,0.395207,0.395209,0.39521,0.39521,0.39521
5835,0.305808,0.0124626,0.00400708,0.00237737,0.16634,0.0534834,0.0317313,0.0245118,0.017479,0.34021,0.255014,0.0470642,0.0177835,0.00579176,0.00225331,0.000949978,0.023983,0.00748794,0.0013243,0.00116786,0.000314792,0.00028789,0.000705988,3.74432e-005,0.000457677,0.000876036,6.22315e-005,0.000166841,0.000207088,0.000136927,6.62112e-005,4.78651e-005,3.27158e-005,1.91274e-005,5.72104e-006,0,0.305807,0.305691,0.30568,0.305745,0.305806,0.305898,0.305795,0.305893,0.30593,0.305894,0.305869,0.305846,0.305898,0.305887,0.305862,0.305854,0.305849,0.305836,0.305835,0.305826,0.305823,0.305824,0.305819,0.305816,0.305814,0.305812,0.30581,0.305809,0.305808,0.305808,0.305808,0.305808
5840,0.146945,0.0124594,0.00398598,0.0022268,0.159719,0.0510969,0.0285457,0.0212685,0.0169099,0.338269,0.245315,0.0373154,0.0112026,0.00411096,0.00326184,7.73037e-005,0.0323755,0.0108683,0.00127379,0.000195069,0.00266494,0.00455581,0.00272887,0.00619087,0.00417309,0.00258751,0.00306171,0.00309227,0.00232162,0.00205527,0.00192289,0.00119039,0.000847402,0.000531826,0.000271578,0,0.146945,0.146838,0.146743,0.146677,0.146659,0.146657,0.14681,0.146764,0.146709,0.146695,0.146708,0.146703,0.146777,0.1468,0.146802,0.146802,0.146818,0.146837,0.146849,0.14687,0.146886,0.146896,0.146907,0.146917,0.146925,0.146931,0.146937,0.14694,0.146943,0.146944,0.146945,0.146945
5845,-0.0436589,0.0122922,0.00393268,0.00226701,0.162148,0.0518764,0.0299043,0.0224584,0.0168907,0.347526,0.235583,0.0422732,0.020112,0.00929642,0.00433689,0.00175585,0.0286388,0.00866653,0.00240693,0.000935863,0.00147584,0.00239031,0.0011963,0.000441089,0.0013583,0.00112795,0.00171439,0.00140412,0.00109888,0.00116173,0.000735617,0.000459718,0.00039613,0.000147005,8.37089e-005,0,-0.0436588,-0.0436672,-0.043681,-0.0437008,-0.0437298,-0.0438153,-0.0439889,-0.043993,-0.0439688,-0.0439296,-0.0439002,-0.0439044,-0.0438311,-0.0437981,-0.0437839,-0.0437778,-0.0437623,-0.0437434,-0.0437316,-0.0437249,-0.0437149,-0.0437047,-0.0436936,-0.0436843,-0.0436771,-0.0436704,-0.0436658,-0.0436627,-0.0436605,-0.0436594,-0.0436589,-0.0436589
5850,-0.222243,0.0120194,0.00364511,0.0019866,0.130526,0.0395842,0.0215736,0.015208,0.0106497,0.2902,0.15075,0.0164173,0.00384091,0.00377057,0.00516692,0.0200025,0.00140238,0.00761893,0.0148049,0.018824,0.0182292,0.0244571,0.0229583,0.0230869,0.0252809,0.0217347,0.0247742,0.0219105,0.0189172,0.0157808,0.0118766,0.00909223,0.00642209,0.00350112,0.00163967,0,-0.222243,-0.222149,-0.222063,-0.221989,-0.221936,-0.221771,-0.221596,-0.22156,-0.221551,-0.221573,-0.221605,-0.221664,-0.221658,-0.22169,-0.221738,-0.221791,-0.22184,-0.221895,-0.221945,-0.221992,-0.222038,-0.222077,-0.222116,-0.22215,-0.222177,-0.222199,-0.222216,-0.222228,-0.222236,-0.222241,-0.222243,-0.222243
5855,-0.350113,0.0117243,0.00374013,0.00233037,0.161667,0.0515728,0.0321335,0.02324,0.0168931,0.421277,0.183668,0.020526,0.0100016,0.00244677,0.00233055,0.00892789,0.0277828,0.00774429,0.0037588,0.00403262,0.00390405,0.00165758,0.00147528,0.00130362,0.00201622,0.00106937,0.00230204,0.00180693,0.00171442,0.0016188,0.00110059,0.000867933,0.000694788,0.000299612,0.000166343,0,-0.350113,-0.349997,-0.349964,-0.350001,-0.350067,-0.350324,-0.350518,-0.350584,-0.35061,-0.350605,-0.350578,-0.350542,-0.350459,-0.350411,-0.350375,-0.350339,-0.350307,-0.350282,-0.350258,-0.350236,-0.350214,-0.350196,-0.350177,-0.350161,-0.350147,-0.350135,-0.350127,-0.350121,-0.350116,-0.350114,-0.350113,-0.350113
5860,-0.39306,0.0115305,0.00365107,0.00241233,0.139594,0.0442015,0.0292048,0.0249379,0.0131805,0.37616,0.118239,0.0152295,0.0150145,0.00965375,0.00885447,0.000852378,0.000634148,0.00420281,0.0125002,0.0137231,0.0191807,0.0221997,0.0148091,0.014886,0.0159251,0.0155726,0.015179,0.0134926,0.012129,0.00975581,0.00756366,0.00558251,0.00427029,0.00219408,0.00107705,0,-0.39306,-0.39303,-0.393119,-0.393175,-0.393135,-0.392816,-0.392629,-0.392593,-0.392627,-0.392669,-0.392701,-0.392696,-0.392673,-0.39269,-0.392726,-0.392762,-0.392804,-0.392846,-0.392876,-0.392905,-0.392933,-0.392959,-0.392982,-0.393002,-0.39302,-0.393033,-0.393043,-0.393051,-0.393056,-0.393059,-0.39306,-0.39306
5865,-0.346905,0.0116848,0.00377005,0.00223036,0.157446,0.0507991,0.0300528,0.0254336,0.0128339,0.472508,0.12625,0.0316255,0.0164158,0.0038744,6.26219e-005,0.0157495,0.0221141,0.00785442,0.00108745,0.00137552,0.00116445,0.00274611,0.00167308,0.00225555,0.00229516,0.00353147,0.00208099,0.00190443,0.00207498,0.00156448,0.00116074,0.000836944,0.00070398,0.000336643,0.000188494,0,-0.346904,-0.346982,-0.347031,-0.346948,-0.346948,-0.347304,-0.347483,-0.347471,-0.347401,-0.347375,-0.347364,-0.347297,-0.34722,-0.347183,-0.347165,-0.347139,-0.347115,-0.347087,-0.347062,-0.347037,-0.347013,-0.346989,-0.34697,-0.346953,-0.346939,-0.346927,-0.346919,-0.346912,-0.346908,-0.346906,-0.346905,-0.346905
5870,-0.219906,0.0117022,0.00375617,0.00226037,0.147801,0.0474415,0.028549,0.0224003,0.0122557,0.447907,0.106591,0.0334008,0.019202,0.000149518,0.00477877,0.00369988,0.00121212,0.00883791,0.0144608,0.00651013,0.00938054,0.00491327,0.00649203,0.00966658,0.0107577,0.0120638,0.00803385,0.0075986,0.00726995,0.00596684,0.00481155,0.00342133,0.00248847,0.0012873,0.000650183,0,-0.219906,-0.220028,-0.219957,-0.219964,-0.220005,-0.219648,-0.21948,-0.219543,-0.21959,-0.219591,-0.219618,-0.219605,-0.219582,-0.219607,-0.219651,-0.219676,-0.219706,-0.219725,-0.219746,-0.219771,-0.219797,-0.219823,-0.219841,-0.219857,-0.219872,-0.219883,-0.219892,-0.219898,-0.219902,-0.219905,-0.219906,-0.219906
5875,-0.045718,0.011635,0.00368546,0.00235097,0.150358,0.0476267,0.0303813,0.0204744,0.0118561,0.483533,0.118523,0.0308216,0.00814263,0.00243178,0.00206035,0.0189001,0.0230534,0.00371099,0.00221572,0.0062355,0.0028401,0.00662487,0.00178674,0.00342483,0.00513306,0.00410973,0.00315687,0.00244227,0.00316734,0.00256296,0.00164491,0.0011424,0.000926724,0.000458354,0.00025402,0,-0.0457179,-0.0457763,-0.0457032,-0.0457754,-0.0457163,-0.0460428,-0.0461981,-0.0461087,-0.0461233,-0.0461078,-0.0460861,-0.0460467,-0.0459765,-0.04596,-0.0459456,-0.0459122,-0.0458905,-0.0458612,-0.0458463,-0.0458273,-0.0458044,-0.0457855,-0.0457701,-0.0457578,-0.0457456,-0.0457358,-0.045729,-0.0457242,-0.0457208,-0.0457189,-0.045718,-0.045718
5880,0.139417,0.0116302,0.00352863,0.00247261,0.153069,0.0464417,0.032543,0.0195113,0.012678,0.498452,0.123547,0.0289288,0.00671278,0.00339388,0.000759289,0.0161554,0.00492433,0.00913189,0.00197668,0.00310489,0.0020896,0.0081744,0.00299951,0.00291456,0.00481194,0.00310374,0.00324483,0.00241069,0.00311853,0.00180297,0.00177266,0.000868126,0.000798575,0.000355885,0.000203928,0,0.139417,0.139467,0.139413,0.13946,0.139411,0.139668,0.139805,0.13972,0.139756,0.139725,0.139713,0.139682,0.139709,0.139672,0.13965,0.139629,0.139607,0.139572,0.139549,0.139531,0.139506,0.139489,0.139472,0.139458,0.139445,0.139436,0.139428,0.139423,0.13942,0.139418,0.139417,0.139417
5885,0.290012,0.0111086,0.00342559,0.00219187,0.143838,0.0443557,0.0283811,0.022476,0.0159649,0.526878,0.102034,0.0196095,0.00709694,5.84215e-005,0.00311601,0.018535,0.0237067,6.20121e-005,0.00527474,0.00224858,0.00416191,0.00351683,0.00421173,0.00333663,0.00371388,0.00275268,0.00309311,0.00288658,0.00234516,0.00240234,0.00150573,0.00114495,0.000684611,0.000416949,0.000191251,0,0.290012,0.290128,0.290048,0.290082,0.29011,0.289936,0.289829,0.289861,0.28986,0.289855,0.289875,0.289835,0.289894,0.289886,0.289907,0.289916,0.289931,0.28994,0.289953,0.289962,0.289972,0.289979,0.289987,0.289993,0.289999,0.290004,0.290007,0.29001,0.290011,0.290012,0.290012,0.290012
5890,0.372687,0.0109178,0.00359971,0.00221202,0.146971,0.0484579,0.0297774,0.0195249,0.0189363,0.571508,0.0919973,0.0161798,0.00749022,0.00171459,0.00139829,0.0262682,0.011929,0.00124919,0.00215886,0.00022347,0.000836381,0.000292283,1.56421e-005,0.00088708,0.000283138,0.000736194,0.00016023,0.00023896,0.000198787,0.000250773,0.000104993,9.12822e-005,5.35744e-005,4.12765e-005,2.47994e-005,0,0.372687,0.372763,0.372799,0.372722,0.372725,0.372794,0.372856,0.372885,0.372843,0.372841,0.372848,0.372765,0.372802,0.372775,0.372773,0.372763,0.372753,0.372744,0.372733,0.372725,0.372719,0.372715,0.372708,0.372702,0.372698,0.372694,0.372691,0.372689,0.372688,0.372688,0.372687,0.372687
5895,0.36795,0.0109235,0.00340675,0.00224807,0.145448,0.0453613,0.0299333,0.0225423,0.0160734,0.581152,0.0739585,0.0163251,0.00495883,0.00296077,0.00309109,0.0233516,0.0153627,0.00319646,0.000507025,0.00110793,0.000576081,0.00403123,0.00116546,0.00184237,0.00083908,0.00059764,0.00149133,0.00110136,0.000849606,0.00089009,0.000523045,0.000372616,0.000173025,0.000161703,5.48166e-005,0,0.36795,0.367919,0.368009,0.368032,0.367997,0.368039,0.368022,0.367953,0.367977,0.367995,0.368006,0.367927,0.367969,0.367955,0.367951,0.367952,0.367948,0.367953,0.367954,0.367955,0.367953,0.36795,0.367951,0.367951,0.367951,0.367951,0.36795,0.36795,0.36795,0.36795,0.36795,0.36795
5900,0.278746,0.0109786,0.00336849,0.0022882,0.14309,0.0439033,0.0298233,0.0219728,0.0141528,0.574699,0.0671362,0.0213561,0.00491264,0.00211895,0.00127421,0.0258124,0.0160157,0.00229165,0.000570161,0.00147248,0.00137143,0.00851229,0.00257826,0.00162579,0.00247444,0.00265504,0.00145373,0.00243395,0.00156758,0.00154118,0.00120318,0.000761912,0.000717847,0.000302892,0.000198723,0,0.278746,0.278637,0.278622,0.278683,0.27874,0.278587,0.278566,0.278632,0.27865,0.27866,0.278666,0.278616,0.278665,0.278668,0.278666,0.278671,0.278676,0.278697,0.278704,0.278708,0.278715,0.278723,0.278726,0.278732,0.278736,0.278739,0.278742,0.278744,0.278745,0.278746,0.278746,0.278746
5905,0.126854,0.0110805,0.00343577,0.00218364,0.147827,0.0458371,0.0291322,0.0181358,0.0109849,0.600397,0.0725867,0.0167283,0.00191973,0.00119041,0.000680638,0.0272788,0.0119446,0.00369536,0.00039396,0.000293749,0.00120774,0.00104082,0.0022483,0.00180813,0.0010587,0.000688079,0.00112348,0.000321515,0.000304194,0.000534656,0.000281713,0.00015791,9.38639e-005,7.58685e-005,2.88661e-005,0,0.126854,0.126759,0.126666,0.126602,0.126548,0.126808,0.126864,0.126838,0.126814,0.126798,0.126789,0.126772,0.126816,0.126825,0.126821,0.126821,0.126827,0.126814,0.126825,0.126834,0.126838,0.126842,0.126847,0.126848,0.126849,0.126851,0.126853,0.126853,0.126854,0.126854,0.126854,0.126854
5910,-0.0532057,0.0109261,0.00335801,0.00212462,0.14185,0.0435959,0.0275832,0.017429,0.0131129,0.571212,0.0620278,0.016214,0.0043074,0.00230646,0.0007336,0.0371085,0.0161248,0.00602331,0.0024243,0.00278159,0.00518739,0.00398272,0.000942132,0.00274819,0.00359569,0.00251126,0.00286288,0.0029915,0.00318458,0.0022701,0.00183259,0.00128415,0.00103146,0.000546558,0.000193659,0,-0.0532055,-0.0532044,-0.0532132,-0.0532226,-0.053189,-0.0535259,-0.0535913,-0.0535944,-0.0535739,-0.0535697,-0.0535662,-0.0535217,-0.0534633,-0.0534302,-0.0534085,-0.0533855,-0.0533561,-0.0533378,-0.0533256,-0.053308,-0.0532891,-0.0532739,-0.0532594,-0.0532461,-0.0532337,-0.0532244,-0.0532172,-0.0532121,-0.0532085,-0.0532065,-0.0532057,-0.0532057
5915,-0.21885,0.0106896,0.00311524,0.00182944,0.114939,0.0334964,0.0196709,0.0109251,0.0130113,0.445537,0.0339548,0.00443105,0.00231319,0.00312893,0.0109189,0.00829847,0.00353826,0.0104136,0.0174947,0.0209067,0.0213891,0.0174324,0.0225713,0.0256144,0.0267213,0.0229239,0.023676,0.0208682,0.0182649,0.0148856,0.0122772,0.00900252,0.00631401,0.00355834,0.00152265,0,-0.218851,-0.218759,-0.218675,-0.218614,-0.218614,-0.218236,-0.218173,-0.218158,-0.218178,-0.218199,-0.218244,-0.218227,-0.218245,-0.218287,-0.218341,-0.218398,-0.218452,-0.218497,-0.218547,-0.218598,-0.218646,-0.218686,-0.218725,-0.218757,-0.218784,-0.218806,-0.218823,-0.218835,-0.218843,-0.218848,-0.21885,-0.21885
5920,-0.334898,0.0104058,0.00316991,0.00203227,0.143514,0.0437186,0.0280286,0.0171283,0.0247519,0.621839,0.0370468,0.00803109,0.0016313,0.00606972,0.00677887,0.0386861,0.00819314,0.00287844,0.000963727,0.000460633,0.000340905,0.00109732,0.000851593,0.000861808,0.00118326,0.000871464,0.00134637,0.00100062,0.000816045,0.000538364,0.00052314,0.00038715,0.000263763,0.00015343,4.45163e-005,0,-0.334898,-0.334794,-0.334766,-0.334808,-0.334866,-0.335271,-0.335353,-0.335389,-0.335381,-0.335344,-0.335301,-0.335202,-0.335155,-0.335122,-0.335099,-0.335079,-0.335061,-0.335039,-0.335019,-0.335,-0.334981,-0.334964,-0.334948,-0.334935,-0.334924,-0.334915,-0.334908,-0.334904,-0.3349,-0.334899,-0.334898,-0.334898
